1568,博塔弗戈,3798
1589,维多利亚,3798
1582,巴西国际,3798
1580,格雷米奥,3798
1586,庞特普雷塔,3798
1576,费古埃伦斯,3798
472,桑托斯,3798
3423,圣克鲁斯,3798
1578,弗鲁米嫩塞,3798
3988,累西腓体育,3798
6212,米内罗美洲,3798
1385,圣保罗,3798
1573,科里蒂巴,3798
1572,科林蒂安,3798
1571,巴拉纳竞技,3798
1570,米内罗竞技,3798
1577,弗拉门戈,3798
6184,沙佩科恩斯,3798
1575,克鲁塞罗,3798
1567,帕尔梅拉斯,3798
1322,阿根廷独立,4038
558,竞技俱乐部,4038
1213,塔勒瑞斯,4038
705,博卡青年,4038
455,萨斯菲尔德,4038
1183,拉斐拉竞技,4038
4615,阿尔多西维,4038
4617,防御与正义,4038
835,拉普拉塔体操,4038
874,飓风,4038
5847,帕特罗纳图,4038
6223,萨米恩托,4038
676,贝尔格拉诺,4038
1034,罗萨里奥中央,4038
501,圣菲联合,4038
569,拉普拉塔大学生,4038
469,科隆竞技,4038
639,班菲尔德,4038
467,圣洛伦索,4038
3608,戈多伊克鲁斯,4038
7398,坦珀利,4038
1136,纽维尔老男孩,4038
4465,老虎竞技,4038
4603,圣胡安圣马丁,4038
5361,图库曼竞技,4038
963,拉努斯,4038
5241,奥林匹奥,4038
864,河床,4038
534,兵工厂,4038
953,基尔梅斯,4038
774,第戎,3460
966,拉瓦勒,3460
1084,梅斯,3460
1146,欧塞尔,3460
2328,图尔,3460
6597,圣旺红星,3460
982,勒阿弗尔,3460
1132,尼姆,3460
944,克莱蒙,3460
1130,南锡,3460
1210,索肖,3460
979,朗斯,3460
6281,伊维恩,3460
560,阿雅克肖,3460
5066,布尔格,3460
1593,布雷斯特,3460
4599,巴黎FC,3460
1131,尼奥尔,3460
2331,瓦朗谢纳,3460
945,克雷泰伊,3460
1142,诺丁汉森林,3840
1165,普雷斯顿,3840
989,雷丁,3840
1300,谢菲尔德星期三,3840
1144,诺维奇,3840
555,阿斯顿维拉,3840
760,德比郡,3840
701,伯明翰,3840
954,女王公园巡游者,3840
978,狼队,3840
1015,利兹联,3840
1037,罗瑟汉姆,3840
1258,维冈竞技,3840
1314,伊普斯维奇,3840
1361,布伦特福德,3840
1137,纽卡斯尔联,3840
811,富勒姆,3840
847,哈德斯菲尔德,3840
909,加的夫城,3840
640,巴恩斯利,3840
723,布莱克本,3840
721,布赖顿,3840
2351,伯顿,3840
728,布里斯托尔城,3840
740,查尔顿,3841
1145,北安普敦,3841
704,博尔顿,3841
1267,温布尔登,3841
490,南安联,3841
232,贝里,3841
831,吉灵汉姆,3841
1618,什鲁斯伯里,3841
747,切斯特菲尔德,3841
1257,维尔港,3841
1299,谢菲尔德联,3841
523,斯肯索普,3841
1033,罗奇代尔,3841
930,考文垂,3841
630,奥德汉姆,3841
1097,米尔沃尔,3841
716,布拉德福德,3841
1272,沃尔索尔,3841
1135,牛津联,3841
1625,布里斯托尔流浪,3841
3842,福利特伍德,3841
689,彼得堡联,3841
2023,米尔顿凯恩斯,3841
510,斯文登,3841
